author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
SKYEST,real_estate_agent,https://www.cian.ru/sale/flat/307103864/,Москва,sale,flat,5,21,3,119.0,-1,0,113500000.0,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky
RMRealty,real_estate_agent,https://www.cian.ru/sale/flat/307967977/,Москва,sale,flat,3,14,3,93.0,-1,0,64900000.0,Раменки,проспект Генерала Дорохова,39к1В,Минская,Собрание клубных домов West Garden
Sminex,developer,https://www.cian.ru/sale/flat/306155133/,Москва,sale,flat,2,22,3,120.0,-1,0,110980000.0,Пресненский,,,Улица 1905 года,Лайф Тайм ЖК
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/309238932/,Москва,sale,flat,8,11,3,102.0,-1,0,145000000.0,Дорогомилово,,3к8,Поклонная,Виктори Парк Резиденсез ЖК
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/301496697/,Москва,sale,flat,3,5,3,82.9,-1,0,42900000.0,Тверской,1-й Самотечный переулок,17А,Достоевская,
Пионер,developer,https://www.cian.ru/sale/flat/308640109/,Москва,sale,flat,3,11,3,85.9,-1,0,77617693.0,Даниловский,,,Павелецкая,Опус ЖК
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/305334629/,Москва,sale,flat,5,5,3,84.0,-1,0,50000000.0,Басманный,Нижняя Красносельская ,35С7,Бауманская,TriBeCa APARTMENTS
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/307566350/,Москва,sale,flat,2,16,3,74.0,-1,0,17800000.0,Орехово-Борисово Северное,Каширское шоссе,90к1,Домодедовская,
Hutton Development,developer,https://www.cian.ru/sale/flat/305627366/,Москва,sale,flat,8,17,3,142.1,-1,0,91228200.0,Гагаринский,Ленинский проспект,38,Ленинский проспект,Lunar
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/306151519/,Москва,sale,flat,5,8,3,123.0,-1,0,74800000.0,Тверской,Сущевская ,31,Менделеевская,
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/301132017/,Москва,sale,flat,2,4,3,200.0,-1,0,520000000.0,Якиманка,1-й Голутвинский переулок,7,Октябрьская,1-й Голутвинский пер. д. 7
Ташир,developer,https://www.cian.ru/sale/flat/308803040/,Москва,sale,flat,25,32,3,83.7,-1,0,,Черемушки,Херсонская ,43к5,Зюзино,ONYX Deluxe
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/307587007/,Москва,sale,flat,5,5,3,92.4,-1,0,75000000.0,Пресненский,Мерзляковский переулок,13,Арбатская,
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/308074172/,Москва,sale,flat,8,11,3,134.5,-1,0,90000000.0,Якиманка, Серафимовича,2,Боровицкая,
Capital Group,developer,https://www.cian.ru/sale/flat/307771796/,Москва,sale,flat,11,18,3,115.6,-1,0,136470350.0,Дорогомилово,,,Москва-Сити,Бадаевский ЖК
SHOW ME,real_estate_agent,https://www.cian.ru/sale/flat/280083088/,Москва,sale,flat,3,6,3,123.0,-1,0,92250000.0,Беговой, 3-я Ямского Поля,9,Белорусская,Art Residence
ID 12693939,realtor,https://www.cian.ru/sale/flat/308367102/,Москва,sale,flat,24,28,3,71.0,-1,0,38000000.0,Филевский парк,Береговой проезд,1Б,Шелепиха,мой адрес На Береговом
СТ Тауэрс,developer,https://www.cian.ru/sale/flat/308317444/,Москва,sale,flat,64,66,3,85.6,-1,0,84744000.0,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/303766764/,Москва,sale,flat,2,4,3,137.9,-1,0,275110500.0,Хамовники,Пречистенская набережная,7,Парк Культуры,Кленовый DOM
Liberty Estate,real_estate_agent,https://www.cian.ru/sale/flat/304683314/,Москва,sale,flat,8,24,3,72.0,-1,0,30000000.0,Даниловский,Автозаводская ,23Бк2,ЗИЛ,Парк Легенд
MR Group,developer,https://www.cian.ru/sale/flat/306603347/,Москва,sale,flat,16,36,3,88.0,-1,0,70149112.0,Беговой,Ленинградский проспект,вл8,Белорусская,Slava
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308352419/,Москва,sale,flat,5,7,3,75.0,-1,0,41500000.0,Басманный, Земляной Вал,34С4,Курская,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/308346343/,Москва,sale,flat,19,22,3,114.7,-1,0,63500000.0,Донской, Вавилова,2,Ленинский проспект,Нескучный сад
COLDY,developer,https://www.cian.ru/sale/flat/303330161/,Москва,sale,flat,4,15,3,112.49,-1,0,85627388.0,Даниловский, Серпуховский Вал,7,Тульская,Дом 7 Даниловский
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/307113533/,Москва,sale,flat,47,47,3,131.9,-1,0,59355000.0,Бутырский,Новодмитровская ,2к5,Дмитровская,Савеловский Сити
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/303261968/,Москва,sale,flat,2,11,3,103.0,-1,0,59900000.0,Арбат,Смоленская набережная,2А,Смоленская,
Absolute Premium,developer,https://www.cian.ru/sale/flat/304065721/,Москва,sale,flat,2,18,3,118.1,-1,0,134761000.0,Хамовники,,,Воробьёвы горы,Коллекция Лужники ЖК
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/309038400/,Москва,sale,flat,7,18,3,89.7,-1,0,98000000.0,Хамовники,,,Воробьёвы горы,Коллекция Лужники ЖК
Villagio Realty,official_representative,https://www.cian.ru/sale/flat/307912282/,Москва,sale,flat,15,26,3,54.2,-1,0,24300000.0,Нагатино-Садовники,Нагатинская набережная,10А,Нагатинская,Level Нагатинская
Sminex,developer,https://www.cian.ru/sale/flat/308620410/,Москва,sale,flat,2,21,3,79.64,-1,0,44810000.0,Марфино, Академика Королева,21,Бутырская,Дом Достижение
ЕСН,real_estate_agent,https://www.cian.ru/sale/flat/307712349/,Москва,sale,flat,23,31,3,81.6,-1,0,47700000.0,Раменки, Лобачевского,120к1,Аминьевская,Крылья
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/306655775/,Москва,sale,flat,6,6,3,135.0,-1,0,77000000.0,Красносельский,Уланский переулок,14кБ,Красные ворота,
Мангазея,developer,https://www.cian.ru/sale/flat/308903093/,Москва,sale,flat,6,41,3,95.1,-1,0,45448290.0,Даниловский,Большая Тульская ,10С5,Тульская,Мангазея на Тульской
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/307914842/,Москва,sale,flat,5,7,3,74.9,-1,0,41500000.0,Басманный, Земляной Вал,34С4,Курская,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/308946636/,Москва,sale,flat,6,6,3,72.3,-1,0,47750000.0,Красносельский,Милютинский переулок,19/4С2,Сретенский бульвар,
VESPER,developer,https://www.cian.ru/sale/flat/308110877/,Москва,sale,flat,4,6,3,264.6,-1,0,661500000.0,Пресненский,Трехпрудный переулок,9С2,Пушкинская,Клубный дом Левенсон
Ramenky Realty,real_estate_agent,https://www.cian.ru/sale/flat/300298619/,Москва,sale,flat,8,12,3,136.5,-1,0,102000000.0,Раменки, Сергея Бондарчука,4,Мичуринский проспект,Река
ID 53674910,homeowner,https://www.cian.ru/sale/flat/307426466/,Москва,sale,flat,2,8,3,133.3,-1,0,230000000.0,Раменки,Мосфильмовская ,1к4,Ломоносовский проспект,Вишневый сад
Главстрой,developer,https://www.cian.ru/sale/flat/307942465/,Москва,sale,flat,5,35,3,95.73,-1,0,40514371.0,Котловка,31/2,31/2,Профсоюзная,Новые Академики ЖК
Екатерина Трипольская,realtor,https://www.cian.ru/sale/flat/308788985/,Москва,sale,flat,8,12,3,94.0,-1,0,49000000.0,Видовая кв-ра в е Мосфильма3-комн. квартира,94 м²,,,
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/308751301/,Москва,sale,flat,13,25,3,91.0,-1,0,29990000.0,Лосиноостровский,Тайнинская ,9,Медведково,Нормандия
Донстрой,developer,https://www.cian.ru/sale/flat/308969444/,Москва,sale,flat,5,21,3,78.6,-1,0,32996280.0,Лефортово,,,Площадь Ильича,Символ ЖК
RND,real_estate_agent,https://www.cian.ru/sale/flat/307753411/,Москва,sale,flat,24,44,3,137.0,-1,0,125000000.0,Раменки,Минская ,2,Минская,Долина Сетунь
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/282555064/,Москва,sale,flat,2,18,3,70.0,-1,0,29950000.0,Беговой,Ленинградский проспект,29к3,Динамо,Царская площадь
Sminex,developer,https://www.cian.ru/sale/flat/308011952/,Москва,sale,flat,1,6,3,418.5,-1,0,1226820000.0,Хамовники,3-й Обыденский переулок,1С1,Кропоткинская,Клубный дом Обыденский № 1
SELS,real_estate_agent,https://www.cian.ru/sale/flat/308688012/,Москва,sale,flat,5,28,3,94.0,-1,0,57000000.0,Филевский парк,Береговой проезд,1А,Шелепиха,мой адрес На Береговом
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/306888870/,Москва,sale,flat,25,35,3,137.6,-1,0,70000000.0,Щукино,Авиационная ,79К1,Щукинская,Алые Паруса
Среда,developer,https://www.cian.ru/sale/flat/304753723/,Москва,sale,flat,2,44,3,83.71,-1,0,28859441.0,Кунцево,48-й кв-л,,Кунцевская,Кутузовский Квартал ЖК
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/308417951/,Москва,sale,flat,5,7,3,74.0,-1,0,41500000.0,"Кв-ра ""под ключ"" в Басманном е3-комн. квартира",74 м²,5/7 этаж,,
Villagio Realty,official_representative,https://www.cian.ru/sale/flat/305913433/,Москва,sale,flat,13,23,3,96.0,-1,0,45900000.0,Басманный,набережная Академика Туполева,15,Бауманская,Каскад
MR Group,developer,https://www.cian.ru/sale/flat/307999594/,Москва,sale,flat,6,59,3,58.5,-1,0,19708650.0,Можайский,Верейская ,29С32А,Давыдково,SET
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/308801534/,Москва,sale,flat,5,21,3,116.8,-1,0,115000000.0,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky
Estes,real_estate_agent,https://www.cian.ru/sale/flat/307771676/,Москва,sale,flat,12,14,3,79.5,-1,0,19440000.0,Люблино, Головачева,27,Люблино,
PIONEER,developer,https://www.cian.ru/sale/flat/306809961/,Москва,sale,flat,2,22,3,80.8,-1,0,36120508.0,Марьина роща,Полковая ,1С12,Савёловская,PRIDE
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/305321484/,Москва,sale,flat,14,52,3,76.0,-1,0,41500000.0,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56"
TimeProperty,real_estate_agent,https://www.cian.ru/sale/flat/293666231/,Москва,sale,flat,20,43,3,84.2,-1,0,39000000.0,Хорошево-Мневники,Шелепихинская набережная,34к7,Шелепиха,Сердце Столицы
MR Group,developer,https://www.cian.ru/sale/flat/308909146/,Москва,sale,flat,11,13,3,141.9,-1,0,252851610.0,Мещанский,Садовая-Сухаревская ,14,Цветной бульвар,Клубный дом Forum
Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/306942080/,Москва,sale,flat,37,41,3,97.2,-1,0,72300000.0,Хорошевский,Ленинградский проспект,37/3,Аэропорт,Прайм Парк
Колди,developer,https://www.cian.ru/sale/flat/308900664/,Москва,sale,flat,2,21,3,66.59,-1,0,14137723.0,Нижегородский,,,Калитники,Н'айс Лофт ЖК
Стадион Спартак,developer,https://www.cian.ru/sale/flat/309288293/,Москва,sale,flat,2,13,3,74.7,-1,0,38216520.0,Покровское-Стрешнево,,,Спартак,Клубный Город на Реке Примавера ЖК
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/300973858/,Москва,sale,flat,7,41,3,91.2,-1,0,80000000.0,Хорошевский,Ленинградский проспект,37/3,Аэропорт,Прайм Парк
MR Group,developer,https://www.cian.ru/sale/flat/308309968/,Москва,sale,flat,15,48,3,74.5,-1,0,24696005.0,Покровское-Стрешнево,,,Тушинская,Ситизен ЖК
Dominanta,developer,https://www.cian.ru/sale/flat/306326989/,Москва,sale,flat,20,34,3,87.7,-1,0,59065950.0,Раменки,проезд 4-й Сетуньский,10Ас2,Парк Победы,hideOUT
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/282554703/,Москва,sale,flat,7,18,3,90.4,-1,0,45000000.0,Беговой,Ленинградский проспект,29к1,Динамо,Царская площадь
1-й ДСК,developer,https://www.cian.ru/sale/flat/300976165/,Москва,sale,flat,2,12,3,68.8,-1,0,19618079.0,Гольяново,Монтажная ,вл8/24,Щёлковская,1-й Измайловский
Основа,developer,https://www.cian.ru/sale/flat/306790197/,Москва,sale,flat,10,13,3,80.2,-1,0,46516000.0,Замоскворечье,Большой Строченовский переулок,9,Павелецкая,Резиденции Замоскворечье
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/296390213/,Москва,sale,flat,22,53,3,130.0,-1,0,100000000.0,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской
