location,residential_complex,district,rooms_count,total_meters,floor,floors_count,underground,price,price_for_m
Москва,Светлый Мир Станция Л ЖК,Люблино,3,61.16,5,25,Братиславская,15094288,246800
Москва,Светлый Мир Станция Л ЖК,Люблино,3,58.89,10,25,Братиславская,15005172,254799
Москва,Светлый Мир Станция Л ЖК,Люблино,3,59.0,4,25,Перерва,15033200,254800
Москва,Остафьево ЖК,Фрунзенская,3,76.08,7,10,Щербинка,15048294,197795
Москва,Детали ЖК,Фрунзенская,3,85.5,4,23,Филатов Луг,14955563,174918
Москва,Новое Внуково ЖК,Фрунзенская,3,78.48,7,7,Рассказовка,15053130,191808
Москва,Страна Заречная,Марьино,3,50.7,2,38,Перерва,14990000,295660
Москва,Бунинские Кварталы ЖК,Фрунзенская,3,59.7,8,8,Бунинская аллея,15081354,252618
Москва,Прокшино ЖК,Фрунзенская,3,56.4,13,13,Прокшино,14981306,265625
Москва,Никольские Луга ЖК,Южное Бутово,3,78.8,4,17,Щербинка,14986577,190184
Москва,Смарт Гарден ЖК,поселок Газопровод,3,71.37,3,16,Корниловская,15027759,210561
Москва,Светлый Мир Станция Л ЖК,Люблино,3,61.62,3,25,Братиславская,15207816,246800
Москва,Детали ЖК,Фрунзенская,3,70.7,9,23,Филатов Луг,15210186,215137
Москва,Скандинавия ЖК,Фрунзенская,3,59.0,4,15,Бунинская аллея,15247552,258433
Москва,Движение. Говорово ЖК,Фрунзенская,3,53.95,3,15,Румянцево,15236526,282419
Москва,Алхимово ЖК,Фрунзенская,3,76.55,3,15,Щербинка,15129012,197635
Москва,Алхимово ЖК,Фрунзенская,3,78.86,2,9,Щербинка,15172403,192396
Москва,Детали ЖК,Фрунзенская,3,84.6,5,23,Филатов Луг,15224477,179958
Москва,Новое Внуково ЖК,Фрунзенская,3,81.23,6,9,Рассказовка,15225886,187441
Москва,Страна Заречная,Марьино,3,51.6,2,38,Перерва,15170000,293992
Москва,Бунинские Кварталы ЖК,Фрунзенская,3,61.2,15,17,Бунинская аллея,15228151,248825
Москва,Скандинавия ЖК,Фрунзенская,3,56.5,3,17,Бунинская аллея,15114315,267510
Москва,Смарт Гарден ЖК,поселок Газопровод,3,66.4,5,16,Корниловская,15158422,228289
Москва,Не указано,Некрасовка,3,77.3,13,16,Некрасовка,15400000,199223
Москва,Город-парк Первый Московский,Фрунзенская,3,75.2,13,22,Рассказовка,15283802,203242
Москва,Дзен-кварталы ЖК,Фрунзенская,3,70.4,5,8,Новомосковская,15402940,218791
Москва,Дзен-кварталы ЖК,Фрунзенская,3,59.8,18,18,Новомосковская,15406022,257625
Москва,Дзен-кварталы ЖК,Фрунзенская,3,66.4,10,12,Новомосковская,15278389,230096
Москва,Дзен-кварталы ЖК,Фрунзенская,3,56.6,9,14,Новомосковская,15369913,271553
Москва,Светлый Мир Станция Л ЖК,Люблино,3,60.58,6,25,Перерва,15435784,254800
Москва,Светлый Мир Станция Л ЖК,Люблино,3,60.4,5,25,Братиславская,15389920,254800
Москва,Эко Бунино ЖК,Фрунзенская,3,86.0,11,11,Летово,15342006,178395
Москва,Город-парк Первый Московский,Фрунзенская,3,73.7,2,19,Филатов Луг,15307380,207698
Москва,Город-парк Первый Московский,Фрунзенская,3,74.1,1,20,Филатов Луг,15278851,206192
Москва,Остафьево ЖК,Фрунзенская,3,73.83,2,14,Щербинка,15447862,209235
Москва,Алхимово ЖК,Фрунзенская,3,86.25,5,15,Щербинка,15319640,177619
Москва,Бунинские Кварталы ЖК,Фрунзенская,3,66.5,3,9,Бунинская аллея,15316945,230330
Москва,Прокшино ЖК,Фрунзенская,3,58.7,9,12,Прокшино,15380809,262024
Москва,Скандинавия ЖК,Фрунзенская,3,61.1,11,18,Бунинская аллея,15377892,251683
Москва,Прокшино ЖК,Фрунзенская,3,60.0,7,12,Прокшино,12600000,210000
Москва,Дзен-кварталы ЖК,Фрунзенская,3,72.6,6,10,Потапово,11850000,163223
Москва,Скандинавия ЖК,Фрунзенская,3,99.1,3,12,Потапово,16200000,163471
Москва,Скандинавия ЖК,Фрунзенская,3,75.4,5,16,Потапово,15900000,210875
Москва,Не указано,Фрунзенская,3,79.2,4,19,Новомосковская,13550000,171085
Москва,Прокшино ЖК,Фрунзенская,3,74.7,7,12,Прокшино,16700000,223560
Москва,Южные Сады ЖК,Южное Бутово,3,62.1,12,30,Бунинская аллея,12990000,209178
Москва,Гранд-парк,Хорошевский,4,244.1,21,23,ЦСКА,78000000,319541
Москва,Не указано,Дорогомилово,4,107.7,2,5,Студенческая,34950000,324512
Москва,MainStreet,Фили-Давыдково,4,94.8,11,29,Кунцевская,28170768,297160
Москва,Не указано,Теплый Стан,4,127.7,2,23,Тропарёво,35499999,277995
Москва,Не указано,Можайский,4,196.0,24,24,Рабочий посёлок,65000000,331632
Москва,MainStreet,Фили-Давыдково,4,92.9,20,29,Кунцевская,29500000,317545
Москва,SET,Можайский,4,79.6,5,59,Давыдково,26514760,333100
Москва,Не указано,Можайский,4,121.0,10,24,Сетунь,39000000,322314
Москва,Моментс ЖК,Щукино,4,93.8,14,30,Стрешнево,31933459,340441
Москва,Михалковский ЖК,Головинский,4,83.4,6,9,Коптево,29279905,351077
Москва,Переделкино Ближнее Город-парк,Фрунзенская,4,108.6,8,17,Мичуринец,24370396,224405
Москва,Не указано,Тропарево-Никулино,4,250.0,26,26,Юго-Западная,64850000,259400
Москва,Не указано,Тропарево-Никулино,4,250.0,25,26,Юго-Западная,64849000,259396
Москва,Ситизен ЖК,Покровское-Стрешнево,4,106.6,6,30,Тушинская,35824848,336067
Москва,Детали ЖК,Фрунзенская,4,85.2,20,23,Филатов Луг,20273255,237949
Москва,Метрополия,Южнопортовый,4,101.4,2,29,Волгоградский проспект,30960989,305335
Москва,Russian Design District,Фрунзенская,4,130.6,13,13,Ватутинки,44342800,339531
Москва,Не указано,Тропарево-Никулино,4,115.0,15,17,Озёрная,37000000,321739
Москва,City Bay,Покровское-Стрешнево,4,94.69,36,48,Трикотажная,31464909,332293
Москва,Метрополия,Южнопортовый,4,78.0,18,29,Угрешская,25700000,329487
Москва,1-й Измайловский,Гольяново,4,105.3,2,25,Щёлковская,32101232,304855
Москва,Прокшино ЖК,Фрунзенская,4,66.5,15,17,Прокшино,16965015,255113
Москва,Дзен-кварталы ЖК,Фрунзенская,4,66.7,16,23,Новомосковская,14000927,209908
Москва,Бунинские Кварталы ЖК,Фрунзенская,4,66.6,5,19,Улица Горчакова,11896112,178620
Москва,Скай Гарден ЖК,Покровское-Стрешнево,4,99.0,23,26,Трикотажная,30120404,304246
Москва,Комплекс апартаментов LES,Ясенево,4,153.3,1,2,Тёплый Стан,35948850,234499
Москва,Скандинавия ЖК,Фрунзенская,4,65.5,10,14,Бунинская аллея,14789082,225787
Москва,Деснаречье ЖК,Фрунзенская,4,62.1,9,15,Ольховая,12444679,200397
Москва,Южные сады,Южное Бутово,4,83.7,2,22,Бунинская аллея,18598140,222199
Москва,Не указано,Куркино,4,116.1,6,8,Молжаниново,37990000,327217
Москва,Родные кварталы ЖК,Фрунзенская,4,78.5,4,9,Толстопальцево,12774941,162738
Москва,Город-парк Первый Московский,Фрунзенская,4,102.4,3,20,Филатов Луг,18953124,185089
Москва,SET,Можайский,4,85.6,41,59,Давыдково,29908640,349400
Москва,Варшавские Ворота ЖК,Чертаново Южное,4,104.1,3,30,Аннино,36508182,350702
Москва,MYPRIORITY Dubrovka,Южнопортовый,4,83.0,27,30,Дубровка,28500000,343373
Москва,Не указано,Матушкино,4,62.8,2,9,Зеленоград — Крюково,10800000,171974
Москва,Не указано,Орехово-Борисово Южное,4,64.0,1,9,Домодедовская,12490000,195156
Москва,Новомосковский,Фрунзенская,4,117.2,20,21,Остафьево,14000000,119453
Москва,Новомосковский,Фрунзенская,4,118.0,17,21,Остафьево,14390000,121949
